accountname,transactionstring1,ipaddress,deviceaction,deviceinboundinterface,sourceaddress,sourceport,deviceaddress,devicehostname,resourcegroupid,resourcegroupname,devicecustomstring1,devicedirection,devicefacility,resourcename,resourcetype,destinationaddress,destinationport,transportprotocol,customnumber1,customnumber10,customnumber6,customstring55,customstring74,invalid,categorybehavior,categoryobject,categoryoutcome,categoryseverity,customstring15,customstring57,customstring6,customstring63,customstring67,customstring68,customstring69,freq,transactionstring4,eventcity,eventcountry,eventlatitude,eventlongitude,eventregion,category,policyid,policyname,riskthreatname,violator,criticality,tenantname,SiemId,eventid,formatteddate,generationtime,publishedtime,receivedtime,risktypeid,indexedat,rawevent,week,month,hour,year,dayofweek,categorizedtime,dayofyear,dayofmonth,eventtime
"UNKNOWN","Checkpoint Next Generation Firewall Event","172.104.210.105","Prevent","eth5","172.104.210.105","55883","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","outbound","SmartDefense","HSI_Checkpont_firewall","Check Point Next Generation Firewall","122.186.40.51","80","TCP","1","2","6","IPS","HISYSMC-FW1","false","","","","0","","IPS","","","","","","","","Cedar Knolls","United States","40.8229","-74.4592","North America","ALERT","564","Inbound IPS Signature triggered_HSI","Vulnerabilty detected","Activityip","Medium","Hitachi Systems India Pvt Ltd","{0x152840aa,0xac06db26,0x1ea3dd67,0xfbeb7097}","2cbcaa60-30c4-486f-a0c4-04b08506098c","","2024-03-03 22:12:07","2024-03-03 22:08:00","2024-03-03 22:10:41","1794","2024-03-03 22:15:01","Mar  3 22:08:11 10.83.152.8 1 2024-03-03T16:38:46Z chkmgmt-hisysmc CheckPoint 51885 - [action:""Prevent""; flags:""313600""; ifdir:""outbound""; ifname:""eth5""; loguid:""{0x152840aa,0xac06db26,0x1ea3dd67,0xfbeb7097}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""1""; time:""1709483926""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; attack:""Scanner Enforcement Violation""; attack_info:""ZMap Security Scanner""; confidence_level:""5""; description_url:""SC_ZGRAB_help.html""; dst:""122.186.40.51""; http_host:""122.186.40.51""; lastupdatetime:""1709483926""; log_id:""2""; malware_rule_id:""{9BCC5272-3FCA-4732-9733-B8F96D09A8A5}""; method:""GET""; performance_impact:""3""; policy:""Standard""; policy_time:""1709238706""; product:""SmartDefense""; protection_id:""asm_dynamic_prop_SC_ZGRAB""; protection_name:""ZMap Security Scanner""; protection_type:""IPS""; proto:""6""; proxy_src_ip:""172.104.210.105""; reject_id_kid:""65e4a796-0-fa5a5634-eaa83a75""; resource:""http://122.186.40.51/""; s_port:""55883""; ser_agent_kid:""Other: Mozilla/5.0 zgrab/0.x""; service:""80""; session_id:""{0x65e4a796,0x1,0xfa5a5634,0xeaa83a75}""; severity:""3""; smartdefense_profile:""Recommended_TP_HSI""; src:""172.104.210.105""; tags:""Vendor_Generic Product_Security_Scanner Threat_Prevalence_True CVSS_7_0 Protection_Type_Vulnerability Product_Prevalence_Common Tuning_Non_Configurable Protocol_HTTP Direction_SERVER Threat_Year_2023""; layer_name:""IPS""; layer_name:""Standard Threat Prevention""; layer_uuid:""{0155E456-29E5-4F28-9E71-A160D30F6FCB}""; layer_uuid:""{A175878A-CDA7-9A4C-B7D0-4A6C7610B2D0}""; malware_rule_id:""{9BCC5272-3FCA-4732-9733-B8F96D09A8A5}""; malware_rule_id:""{02C237B0-E8A9-C445-81C1-AFFBE0B1ACA0}""; smartdefense_profile:""Recommended_TP_HSI""; smartdefense_profile:""Recommended_TP_HSI""]","10","3","22","2024","1","Evening","63","3","2024-03-03 22:08:46"
"UNKNOWN","Checkpoint Next Generation Firewall Event","172.104.210.105","Prevent","eth5","172.104.210.105","55883","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","outbound","SmartDefense","HSI_Checkpont_firewall","Check Point Next Generation Firewall","122.186.40.51","80","TCP","7","2","6","IPS","HISYSMC-FW1","false","","","","0","","IPS","","","","","","","","Cedar Knolls","United States","40.8229","-74.4592","North America","ALERT","564","Inbound IPS Signature triggered_HSI","Vulnerabilty detected","Activityip","Medium","Hitachi Systems India Pvt Ltd","{0x152840aa,0xac06db26,0x1ea3dd67,0xfbeb7097}","5af28ffc-2d44-42da-9892-5ff66a51428b","","2024-03-03 22:12:22","2024-03-03 22:10:00","2024-03-03 22:11:13","1794","2024-03-03 22:15:01","Mar  3 22:09:12 10.83.152.8 1 2024-03-03T16:38:46Z chkmgmt-hisysmc CheckPoint 51885 - [action:""Prevent""; flags:""311552""; ifdir:""outbound""; ifname:""eth5""; loguid:""{0x152840aa,0xac06db26,0x1ea3dd67,0xfbeb7097}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""7""; time:""1709483926""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; attack:""Scanner Enforcement Violation""; attack_info:""ZMap Security Scanner""; confidence_level:""5""; description_url:""SC_ZGRAB_help.html""; dst:""122.186.40.51""; http_host:""122.186.40.51""; lastupdatetime:""1709483986""; log_id:""2""; malware_rule_id:""{9BCC5272-3FCA-4732-9733-B8F96D09A8A5}""; method:""GET""; performance_impact:""3""; policy:""Standard""; policy_time:""1709238706""; product:""SmartDefense""; protection_id:""asm_dynamic_prop_SC_ZGRAB""; protection_name:""ZMap Security Scanner""; protection_type:""IPS""; proto:""6""; proxy_src_ip:""172.104.210.105""; received_bytes:""0""; reject_id_kid:""65e4a796-0-fa5a5634-eaa83a75""; resource:""http://122.186.40.51/""; s_port:""55883""; sent_bytes:""0""; ser_agent_kid:""Other: Mozilla/5.0 zgrab/0.x""; service:""80""; session_id:""{0x65e4a796,0x1,0xfa5a5634,0xeaa83a75}""; severity:""3""; smartdefense_profile:""Recommended_TP_HSI""; src:""172.104.210.105""; suppressed_logs:""1""; tags:""Vendor_Generic Product_Security_Scanner Threat_Prevalence_True CVSS_7_0 Protection_Type_Vulnerability Product_Prevalence_Common Tuning_Non_Configurable Protocol_HTTP Direction_SERVER Threat_Year_2023""; layer_name:""IPS""; layer_name:""Standard Threat Prevention""; layer_uuid:""{0155E456-29E5-4F28-9E71-A160D30F6FCB}""; layer_uuid:""{A175878A-CDA7-9A4C-B7D0-4A6C7610B2D0}""; malware_rule_id:""{9BCC5272-3FCA-4732-9733-B8F96D09A8A5}""; malware_rule_id:""{02C237B0-E8A9-C445-81C1-AFFBE0B1ACA0}""; smartdefense_profile:""Recommended_TP_HSI""; smartdefense_profile:""Recommended_TP_HSI""]","10","3","22","2024","1","Evening","63","3","2024-03-03 22:08:46"
"UNKNOWN","Checkpoint Next Generation Firewall Event","172.104.210.105","Prevent","eth5","172.104.210.105","55883","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","outbound","SmartDefense","HSI_Checkpont_firewall","Check Point Next Generation Firewall","122.186.40.51","80","TCP","7","2","6","IPS","HISYSMC-FW1","false","","","","0","","IPS","","","","","","","","Cedar Knolls","United States","40.8229","-74.4592","North America","ALERT","564","Inbound IPS Signature triggered_HSI","Vulnerabilty detected","Activityip","Medium","Hitachi Systems India Pvt Ltd","{0x152840aa,0xac06db26,0x1ea3dd67,0xfbeb7097}","5bbe15c9-e94b-4b56-bc08-f87edc8c08aa","","2024-03-03 22:12:08","2024-03-03 22:11:00","2024-03-03 22:11:03","1794","2024-03-03 22:15:01","Mar  3 22:10:21 10.83.152.8 1 2024-03-03T16:38:46Z chkmgmt-hisysmc CheckPoint 52042 - [action:""Prevent""; flags:""311552""; ifdir:""outbound""; ifname:""eth5""; loguid:""{0x152840aa,0xac06db26,0x1ea3dd67,0xfbeb7097}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""7""; time:""1709483926""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; attack:""Scanner Enforcement Violation""; attack_info:""ZMap Security Scanner""; confidence_level:""5""; description_url:""SC_ZGRAB_help.html""; dst:""122.186.40.51""; http_host:""122.186.40.51""; lastupdatetime:""1709483986""; log_id:""2""; malware_rule_id:""{9BCC5272-3FCA-4732-9733-B8F96D09A8A5}""; method:""GET""; performance_impact:""3""; policy:""Standard""; policy_time:""1709238706""; product:""SmartDefense""; protection_id:""asm_dynamic_prop_SC_ZGRAB""; protection_name:""ZMap Security Scanner""; protection_type:""IPS""; proto:""6""; proxy_src_ip:""172.104.210.105""; received_bytes:""0""; reject_id_kid:""65e4a796-0-fa5a5634-eaa83a75""; resource:""http://122.186.40.51/""; s_port:""55883""; sent_bytes:""0""; ser_agent_kid:""Other: Mozilla/5.0 zgrab/0.x""; service:""80""; session_id:""{0x65e4a796,0x1,0xfa5a5634,0xeaa83a75}""; severity:""3""; smartdefense_profile:""Recommended_TP_HSI""; src:""172.104.210.105""; suppressed_logs:""1""; tags:""Vendor_Generic Product_Security_Scanner Threat_Prevalence_True CVSS_7_0 Protection_Type_Vulnerability Product_Prevalence_Common Tuning_Non_Configurable Protocol_HTTP Direction_SERVER Threat_Year_2023""; layer_name:""IPS""; layer_name:""Standard Threat Prevention""; layer_uuid:""{0155E456-29E5-4F28-9E71-A160D30F6FCB}""; layer_uuid:""{A175878A-CDA7-9A4C-B7D0-4A6C7610B2D0}""; malware_rule_id:""{9BCC5272-3FCA-4732-9733-B8F96D09A8A5}""; malware_rule_id:""{02C237B0-E8A9-C445-81C1-AFFBE0B1ACA0}""; smartdefense_profile:""Recommended_TP_HSI""; smartdefense_profile:""Recommended_TP_HSI""]","10","3","22","2024","1","Evening","63","3","2024-03-03 22:08:46"
"UNKNOWN","Checkpoint Next Generation Firewall Event","172.104.210.105","Prevent","eth5","172.104.210.105","55883","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","outbound","SmartDefense","HSI_Checkpont_firewall","Check Point Next Generation Firewall","122.186.40.51","80","TCP","1","2","6","IPS","HISYSMC-FW1","false","","","","0","","IPS","","","","","","","","Cedar Knolls","United States","40.8229","-74.4592","North America","ALERT","564","Inbound IPS Signature triggered_HSI","Vulnerabilty detected","Activityip","Medium","Hitachi Systems India Pvt Ltd","{0x152840aa,0xac06db26,0x1ea3dd67,0xfbeb7097}","ce3ffcad-8d43-4a56-87ee-0a1a139200fc","","2024-03-03 22:12:01","2024-03-03 22:09:00","2024-03-03 22:10:03","1794","2024-03-03 22:15:01","Mar  3 22:09:21 10.83.152.8 1 2024-03-03T16:38:46Z chkmgmt-hisysmc CheckPoint 52042 - [action:""Prevent""; flags:""313600""; ifdir:""outbound""; ifname:""eth5""; loguid:""{0x152840aa,0xac06db26,0x1ea3dd67,0xfbeb7097}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""1""; time:""1709483926""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; attack:""Scanner Enforcement Violation""; attack_info:""ZMap Security Scanner""; confidence_level:""5""; description_url:""SC_ZGRAB_help.html""; dst:""122.186.40.51""; http_host:""122.186.40.51""; lastupdatetime:""1709483926""; log_id:""2""; malware_rule_id:""{9BCC5272-3FCA-4732-9733-B8F96D09A8A5}""; method:""GET""; performance_impact:""3""; policy:""Standard""; policy_time:""1709238706""; product:""SmartDefense""; protection_id:""asm_dynamic_prop_SC_ZGRAB""; protection_name:""ZMap Security Scanner""; protection_type:""IPS""; proto:""6""; proxy_src_ip:""172.104.210.105""; reject_id_kid:""65e4a796-0-fa5a5634-eaa83a75""; resource:""http://122.186.40.51/""; s_port:""55883""; ser_agent_kid:""Other: Mozilla/5.0 zgrab/0.x""; service:""80""; session_id:""{0x65e4a796,0x1,0xfa5a5634,0xeaa83a75}""; severity:""3""; smartdefense_profile:""Recommended_TP_HSI""; src:""172.104.210.105""; tags:""Vendor_Generic Product_Security_Scanner Threat_Prevalence_True CVSS_7_0 Protection_Type_Vulnerability Product_Prevalence_Common Tuning_Non_Configurable Protocol_HTTP Direction_SERVER Threat_Year_2023""; layer_name:""IPS""; layer_name:""Standard Threat Prevention""; layer_uuid:""{0155E456-29E5-4F28-9E71-A160D30F6FCB}""; layer_uuid:""{A175878A-CDA7-9A4C-B7D0-4A6C7610B2D0}""; malware_rule_id:""{9BCC5272-3FCA-4732-9733-B8F96D09A8A5}""; malware_rule_id:""{02C237B0-E8A9-C445-81C1-AFFBE0B1ACA0}""; smartdefense_profile:""Recommended_TP_HSI""; smartdefense_profile:""Recommended_TP_HSI""]","10","3","22","2024","1","Evening","63","3","2024-03-03 22:08:46"
"UNKNOWN","Checkpoint Next Generation Firewall Event","207.90.244.10","Drop","eth2","207.90.244.10","23320","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","inbound","VPN-1 & FireWall-1","HSI_Checkpont_firewall","Check Point Next Generation Firewall","220.227.107.81","8139","TCP","33","0","6","","HISYSMC-FW1","false","Packet Drop","Network","Success","0","Block-IP Policy","Network","All_Port_TCP","Drop","cc708a7f-d361-49e8-bd65-4f0fea8f6852","External","Internal","","","","United States","37.751","-97.822","North America","ALERT","1755","Hitachi Malicious IP detection_HSI","Activity from malicious address","Activityip","Medium","Hitachi Systems India Pvt Ltd","{0x65e4a7ea,0x2d,0x898530a,0x3fffcaad}","0ddff1d5-dcf9-4554-a2f9-bb1eed1a4efa","","2024-03-03 22:12:08","2024-03-03 22:08:00","2024-03-03 22:10:46","3588","2024-03-03 22:15:01","Mar  3 22:08:00 10.83.152.8 1 2024-03-03T16:38:35Z chkmgmt-hisysmc CheckPoint 51885 - [action:""Drop""; flags:""400644""; ifdir:""inbound""; ifname:""eth2""; logid:""0""; loguid:""{0x65e4a7ea,0x2d,0x898530a,0x3fffcaad}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""33""; time:""1709483915""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; dst:""220.227.107.81""; inzone:""External""; layer_name:""Network""; layer_uuid:""7991c42d-bf80-4c11-b6a8-bcc28df4b28f""; match_id:""1""; parent_rule:""0""; rule_action:""Drop""; rule_name:""Block-IP Policy""; rule_uid:""cc708a7f-d361-49e8-bd65-4f0fea8f6852""; outzone:""Internal""; product:""VPN-1 & FireWall-1""; proto:""6""; s_port:""23320""; service:""8139""; service_id:""All_Port_TCP""; src:""207.90.244.10""]","10","3","22","2024","1","Evening","63","3","2024-03-03 22:08:35"
"UNKNOWN","Checkpoint Next Generation Firewall Event","207.90.244.10","Drop","eth2","207.90.244.10","23320","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","inbound","VPN-1 & FireWall-1","HSI_Checkpont_firewall","Check Point Next Generation Firewall","220.227.107.81","8139","TCP","33","0","6","","HISYSMC-FW1","false","Packet Drop","Network","Success","0","Block-IP Policy","Network","All_Port_TCP","Drop","cc708a7f-d361-49e8-bd65-4f0fea8f6852","External","Internal","","","","United States","37.751","-97.822","North America","ALERT","1755","Hitachi Malicious IP detection_HSI","Activity from malicious address","Activityip","Medium","Hitachi Systems India Pvt Ltd","{0x65e4a7ea,0x15,0x898530a,0x3fffcb4a}","7c8f1d2d-d060-4656-bf43-bcf397a79a33","","2024-03-03 22:12:08","2024-03-03 22:09:00","2024-03-03 22:10:50","3588","2024-03-03 22:15:01","Mar  3 22:09:10 10.83.152.8 1 2024-03-03T16:38:35Z chkmgmt-hisysmc CheckPoint 52042 - [action:""Drop""; flags:""400644""; ifdir:""inbound""; ifname:""eth2""; logid:""0""; loguid:""{0x65e4a7ea,0x15,0x898530a,0x3fffcb4a}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""33""; time:""1709483915""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; dst:""220.227.107.81""; inzone:""External""; layer_name:""Network""; layer_uuid:""7991c42d-bf80-4c11-b6a8-bcc28df4b28f""; match_id:""1""; parent_rule:""0""; rule_action:""Drop""; rule_name:""Block-IP Policy""; rule_uid:""cc708a7f-d361-49e8-bd65-4f0fea8f6852""; outzone:""Internal""; product:""VPN-1 & FireWall-1""; proto:""6""; s_port:""23320""; service:""8139""; service_id:""All_Port_TCP""; src:""207.90.244.10""]","10","3","22","2024","1","Evening","63","3","2024-03-03 22:08:35"
"UNKNOWN","Checkpoint Next Generation Firewall Event","207.90.244.10","Accept","eth2","207.90.244.10","23320","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","inbound","VPN-1 & FireWall-1","HSI_Checkpont_firewall","Check Point Next Generation Firewall","220.227.107.81","8139","TCP","32","65536","6","geo_protection","HISYSMC-FW1","false","Connection Request","Network","Success","0","","","","","","","","","","","United States","37.751","-97.822","North America","ALERT","1755","Hitachi Malicious IP detection_HSI","Activity from malicious address","Activityip","Medium","Hitachi Systems India Pvt Ltd","{0x65e4a7ea,0x14,0x898530a,0x3fffcb4a}","baea09ae-31a3-4350-aaf3-4bf84d6188e9","","2024-03-03 22:12:16","2024-03-03 22:09:00","2024-03-03 22:10:32","3588","2024-03-03 22:15:01","Mar  3 22:09:10 10.83.152.8 1 2024-03-03T16:38:35Z chkmgmt-hisysmc CheckPoint 52042 - [action:""Accept""; flags:""393216""; ifdir:""inbound""; ifname:""eth2""; logid:""65536""; loguid:""{0x65e4a7ea,0x14,0x898530a,0x3fffcb4a}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""32""; time:""1709483915""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; dst:""220.227.107.81""; dst_country:""IND""; inspection_information:""Geo-location inbound enforcement""; inspection_profile:""Geo_settings_upgraded_from_Recommended_Protection""; product:""VPN-1 & FireWall-1""; protection_type:""geo_protection""; proto:""6""; s_port:""23320""; service:""8139""; src:""207.90.244.10""; src_country:""USA""]","10","3","22","2024","1","Evening","63","3","2024-03-03 22:08:35"
"UNKNOWN","Checkpoint Next Generation Firewall Event","207.90.244.10","Accept","eth2","207.90.244.10","23320","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","inbound","VPN-1 & FireWall-1","HSI_Checkpont_firewall","Check Point Next Generation Firewall","220.227.107.81","8139","TCP","32","65536","6","geo_protection","HISYSMC-FW1","false","Connection Request","Network","Success","0","","","","","","","","","","","United States","37.751","-97.822","North America","ALERT","1755","Hitachi Malicious IP detection_HSI","Activity from malicious address","Activityip","Medium","Hitachi Systems India Pvt Ltd","{0x65e4a7ea,0x2c,0x898530a,0x3fffcaad}","fb104148-7989-4978-86ff-5dc3569fb008","","2024-03-03 22:12:12","2024-03-03 22:08:00","2024-03-03 22:10:02","3588","2024-03-03 22:15:01","Mar  3 22:08:00 10.83.152.8 1 2024-03-03T16:38:35Z chkmgmt-hisysmc CheckPoint 51885 - [action:""Accept""; flags:""393216""; ifdir:""inbound""; ifname:""eth2""; logid:""65536""; loguid:""{0x65e4a7ea,0x2c,0x898530a,0x3fffcaad}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""32""; time:""1709483915""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; dst:""220.227.107.81""; dst_country:""IND""; inspection_information:""Geo-location inbound enforcement""; inspection_profile:""Geo_settings_upgraded_from_Recommended_Protection""; product:""VPN-1 & FireWall-1""; protection_type:""geo_protection""; proto:""6""; s_port:""23320""; service:""8139""; src:""207.90.244.10""; src_country:""USA""]","10","3","22","2024","1","Evening","63","3","2024-03-03 22:08:35"
"SYSTEM","McAfee ePO Events","10.83.135.22","IDS_ACTION_WOULD_BLOCK","","10.83.135.22","","10.83.145.28","MCAFEEEPO","6","McAfee_ePO","","","","McAfee_ePO","McAfee ePO VirusScan","","","","","","","","","false","","","","0","","","","","","","","","","","","","","","ALERT","752","Application Executed from TEMP Folder_HSI","Suspicious Activity Detected","Resources","Medium","Hitachi Systems India Pvt Ltd","","856ec407-e6b5-4c1b-82cb-b32dc8a580cd","","2024-03-03 22:12:13","2024-03-03 22:09:00","2024-03-03 22:10:16","1999","2024-03-03 22:15:01","Mar  3 22:08:23 10.83.145.28 1 2024-03-03T16:37:59.0Z MCAFEEEPO EPOEvents - EventFwd [agentInfo@3401 tenantId=""1"" bpsId=""1"" tenantGUID=""{00000000-0000-0000-0000-000000000000}"" tenantNodePath=""1\2""] ﻿<?xml version=""1.0""?>  <EPOevent><MachineInfo><MachineName>MANNAPURAM</MachineName><AgentGUID>{76b60002-a1ad-11ee-04ea-000000000000}</AgentGUID><IPAddress>10.83.135.22</IPAddress><OSName>Windows 10 Server</OSName><UserName>SYSTEM</UserName><TimeZoneBias>-330</TimeZoneBias><RawMACAddress>0050568051bc</RawMACAddress></MachineInfo><SoftwareInfo ProductName=""Trellix Endpoint Security"" ProductVersion=""10.7.0.5786"" ProductFamily=""TVD""><CommonFields><Analyzer>ENDP_AM_1070</Analyzer><AnalyzerName>Trellix Endpoint Security</AnalyzerName><AnalyzerVersion>10.7.0.5786</AnalyzerVersion><AnalyzerHostName>Mannapuram</AnalyzerHostName><AnalyzerDetectionMethod>Access Protection</AnalyzerDetectionMethod></CommonFields><Event><EventID>1095</EventID><Severity>3</Severity><GMTTime>2024-03-03T16:33:24</GMTTime><CommonFields><ThreatCategory>hip.process</ThreatCategory><ThreatEventID>1095</ThreatEventID><ThreatName>Running files from common user folders by common programs</ThreatName><ThreatType>IDS_THREAT_TYPE_VALUE_AP</ThreatType><DetectedUTC>2024-03-03T16:33:23</DetectedUTC><ThreatActionTaken>IDS_ACTION_WOULD_BLOCK</ThreatActionTaken><ThreatHandled>True</ThreatHandled><SourceUserName>NT AUTHORITY\SYSTEM</SourceUserName><SourceProcessName>mpam-d.exe</SourceProcessName><TargetHostName>Mannapuram</TargetHostName><TargetUserName>NT AUTHORITY\SYSTEM</TargetUserName><TargetProcessName>MpSigStub.exe</TargetProcessName><TargetFileName>C:\Windows\Temp\D7B8DF27-2E62-4E3B-B857-D5E63620C002\MpSigStub.exe</TargetFileName><ThreatSeverity>2</ThreatSeverity></CommonFields><CustomFields target=""EPExtendedEventMT""><BladeName>IDS_BLADE_NAME_SPB</BladeName><AnalyzerContentVersion>10.7.0</AnalyzerContentVersion><AnalyzerContentCreationDate>2015-09-22T11:11:11Z</AnalyzerContentCreationDate><AnalyzerRuleName>IDS_AP_RULE_PREVENT_FILES_TEMP</AnalyzerRuleName><SourceProcessHash>5f18cb249f183273c9f398892613da5b</SourceProcessHash><SourceProcessSigned>True</SourceProcessSigned><SourceProcessSigner>C=US, S=WASHINGTON, L=REDMOND, O=MICROSOFT CORPORATION, CN=MICROSOFT CORPORATION</SourceProcessSigner><SourceProcessTrusted>True</SourceProcessTrusted><SourceFilePath>C:\Windows\Temp\F180AEEB-344D-4BCD-9FCB-37CAA4073294MpCommU</SourceFilePath><SourceFileSize>9197144</SourceFileSize><SourceModifyTime>2024-03-03T16:33:22Z</SourceModifyTime><SourceAccessTime>2024-03-03T16:33:22Z</SourceAccessTime><SourceCreateTime>2024-03-03T16:33:21Z</SourceCreateTime><TargetName>MpSigStub.exe</TargetName><TargetPath>C:\Windows\Temp\D7B8DF27-2E62-4E3B-B857-D5E63620C002</TargetPath><TargetHash>71cf589293424c4389202c7f1752fb2d</TargetHash><TargetSigned>False</TargetSigned><TargetTrusted>True</TargetTrusted><TargetFileSize>918944</TargetFileSize><TargetModifyTime>2024-03-03T16:33:23Z</TargetModifyTime><TargetAccessTime>2024-03-03T16:33:23Z</TargetAccessTime><TargetCreateTime>2024-03-03T06:07:16Z</TargetCreateTime><AttackVectorType>4</AttackVectorType><DurationBeforeDetection>1</DurationBeforeDetection><NaturalLangDescription>IDS_NATURAL_LANG_DESC_DETECTION_APSP_6|TargetProcessName=MpSigStub.exe|AnalyzerRuleName=IDS_AP_RULE_PREVENT_FILES_TEMP|SourceFilePath=C:\Windows\Temp\F180AEEB-344D-4BCD-9FCB-37CAA4073294MpCommU|SourceProcessName=mpam-d.exe|SourceUserName=NT AUTHORITY\SYSTEM</NaturalLangDescription><AccessRequested>IDS_AAC_REQ_CREATE</AccessRequested></CustomFields></Event></SoftwareInfo></EPOevent>  ","10","3","22","2024","1","Evening","63","3","2024-03-03 22:07:59"
"UNKNOWN","Checkpoint Next Generation Firewall Event","207.90.244.10","Drop","eth2","207.90.244.10","24858","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","inbound","VPN-1 & FireWall-1","HSI_Checkpont_firewall","Check Point Next Generation Firewall","220.227.107.77","902","TCP","64","0","6","","HISYSMC-FW1","false","Packet Drop","Network","Success","0","Block-IP Policy","Network","All_Port_TCP","Drop","cc708a7f-d361-49e8-bd65-4f0fea8f6852","External","Internal","","","","United States","37.751","-97.822","North America","ALERT","1755","Hitachi Malicious IP detection_HSI","Activity from malicious address","Activityip","Medium","Hitachi Systems India Pvt Ltd","{0x65e4a785,0x11,0x898530a,0x3fffcb4a}","5c7e30e5-12b9-4600-8d3c-383dc96c49ab","","2024-03-03 22:10:07","2024-03-03 22:08:00","2024-03-03 22:08:02","3588","2024-03-03 22:12:01","Mar  3 22:07:28 10.83.152.8 1 2024-03-03T16:36:53Z chkmgmt-hisysmc CheckPoint 52042 - [action:""Drop""; flags:""400644""; ifdir:""inbound""; ifname:""eth2""; logid:""0""; loguid:""{0x65e4a785,0x11,0x898530a,0x3fffcb4a}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""64""; time:""1709483813""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; dst:""220.227.107.77""; inzone:""External""; layer_name:""Network""; layer_uuid:""7991c42d-bf80-4c11-b6a8-bcc28df4b28f""; match_id:""1""; parent_rule:""0""; rule_action:""Drop""; rule_name:""Block-IP Policy""; rule_uid:""cc708a7f-d361-49e8-bd65-4f0fea8f6852""; outzone:""Internal""; product:""VPN-1 & FireWall-1""; proto:""6""; s_port:""24858""; service:""902""; service_id:""All_Port_TCP""; src:""207.90.244.10""]","10","3","22","2024","1","Evening","63","3","2024-03-03 22:06:53"
